actualValue,comment,dateValue,doubleValue,highlighting,languages,linkField,linkName,linkValue,longValue,markup,name,presentationName,tableCols,value,valueHash,valueWOHL
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['15.01.2018', '11:30', '[У] Судебное заседание', '[У] Заседание отложено', '', 'НЕОБХОДИМОСТЬ ИСТРЕБОВАНИЯ НОВЫХ ДОКАЗАТЕЛЬСТВ', 'Кабинет № 410']",15.01.2018.  ...  .11:30.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .НЕОБХОДИМОСТЬ ИСТРЕБОВАНИЯ НОВЫХ ДОКАЗАТЕЛЬСТВ.  ...  .Кабинет № 410,-568927166,15.01.2018.  ...  .11:30.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .НЕОБХОДИМОСТЬ ИСТРЕБОВАНИЯ НОВЫХ ДОКАЗАТЕЛЬСТВ.  ...  .Кабинет № 410
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['25.01.2018', '11:00', '[У] Судебное заседание', '[У] Заседание отложено', '', 'ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА', 'Кабинет № 410']",25.01.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА.  ...  .Кабинет № 410,-501945540,25.01.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА.  ...  .Кабинет № 410
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['12.02.2018', '11:30', '[У] Судебное заседание', '[У] Постановление приговора', '', '', 'Кабинет № 410']",12.02.2018.  ...  .11:30.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .Кабинет № 410,-1777079872,12.02.2018.  ...  .11:30.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .Кабинет № 410
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['12.02.2018', '13:06', '[У] Провозглашение приговора', '[У] Провозглашение приговора окончено', '', '', 'Кабинет № 410']",12.02.2018.  ...  .13:06.  ...  .[У] Провозглашение приговора.  ...  .[У] Провозглашение приговора окончено.  ...  ..  ...  ..  ...  .Кабинет № 410,-1172529201,12.02.2018.  ...  .13:06.  ...  .[У] Провозглашение приговора.  ...  .[У] Провозглашение приговора окончено.  ...  ..  ...  ..  ...  .Кабинет № 410
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['26.02.2018', '14:17', '[У] Дело сдано в отдел судебного делопроизводства', '', '', '', '']",26.02.2018.  ...  .14:17.  ...  .[У] Дело сдано в отдел судебного делопроизводства.  ...  ..  ...  ..  ...  ..  ...  .,-1253278503,26.02.2018.  ...  .14:17.  ...  .[У] Дело сдано в отдел судебного делопроизводства.  ...  ..  ...  ..  ...  ..  ...  .
,Статья или категория,,,[],,,,,,[],case_document_category_article,,,Статья 228 Часть 2; Статья 229.1 Часть 3,-1891500988,Статья 228 Часть 2; Статья 229.1 Часть 3
,Статья или категория,,,[],,,,,,[],case_document_category_article,,,Статья 228 Часть 2,-117167080,Статья 228 Часть 2
,Количество судебных актов,,,,,,,,1.0,,case_common_document_num,,,,,1
,Статья закона,,,[],,,,,,[],case_common_document_article,,,Статья 228 Часть 2,,Статья 228 Часть 2
,Дата публикации,2018-06-25T04:00:00,,,,,,,,,case_document_publ_date,,,,,Mon Jun 25 04:00:00 GST 2018
,Тип дела,,,[],,,,,,[],case_user_type,,,Производство в суде ПЕРВОЙ ИНСТАНЦИИ,1727452159,Производство в суде ПЕРВОЙ ИНСТАНЦИИ
,Источник (префикс таблиц),,,[],,,,,,[],case_doc_source_table,,,u1,1488049628,u1
,Дата вступления в силу,2018-06-04T04:00:00,,,,,,,,,case_user_doc_validity_date,,,,,Mon Jun 04 04:00:00 GST 2018
,Субъект РФ,,,[],,,,,,[],case_doc_subject_rf,,,Новосибирская область,,Новосибирская область
,Субъект РФ (с кодом),,,[],,,,,,[],case_doc_subject_rf_code,,,54 Новосибирская область,,54 Новосибирская область
,Наименование суда,,,[],,nsi_court_name,Обской городской суд,Обской городской суд,,[],case_user_doc_court,,,Обской городской суд,1743012313,Обской городской суд
,Идентификатор дела в субъекте,,,[],,,,,,[],case_id_region,,,28577062,,28577062
,Результат,,,[],,,,,,[],case_common_doc_result,,,Вынесен ПРИГОВОР,,Вынесен ПРИГОВОР
,Дела с решением,,,[],,,,,,[],court_deside,,,Да,,Да
,Уровень суда,,,[],,,,,,[],case_court_type,,,"Районный, городской, межрайонный суд",,"Районный, городской, межрайонный суд"
