actualValue,comment,dateValue,doubleValue,highlighting,languages,linkField,linkName,linkValue,longValue,markup,name,presentationName,tableCols,value,valueHash,valueWOHL
,Статья УК РФ,,,[],,,,,,[],u_case_user_article,,,"Статья 228 Часть 1; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 228.1 Часть 3 п.п.а,б; Статья 229.1 Часть 3",,"Статья 228 Часть 1; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 228.1 Часть 3 п.п.а,б; Статья 229.1 Часть 3"
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['20.11.2017', '14:53', '[У] Регистрация поступившего в суд дела', '', '', '', '']",20.11.2017.  ...  .14:53.  ...  .[У] Регистрация поступившего в суд дела.  ...  ..  ...  ..  ...  ..  ...  .,1690750423,20.11.2017.  ...  .14:53.  ...  .[У] Регистрация поступившего в суд дела.  ...  ..  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['21.11.2017', '17:10', '[У] Передача материалов дела судье', '', '', '', '']",21.11.2017.  ...  .17:10.  ...  .[У] Передача материалов дела судье.  ...  ..  ...  ..  ...  ..  ...  .,-2051592091,21.11.2017.  ...  .17:10.  ...  .[У] Передача материалов дела судье.  ...  ..  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['15.12.2017', '09:30', '[У] Решение в отношении поступившего уголовного дела', '[У] Назначено судебное заседание', '', '', '']",15.12.2017.  ...  .09:30.  ...  .[У] Решение в отношении поступившего уголовного дела.  ...  .[У] Назначено судебное заседание.  ...  ..  ...  ..  ...  .,1111533993,15.12.2017.  ...  .09:30.  ...  .[У] Решение в отношении поступившего уголовного дела.  ...  .[У] Назначено судебное заседание.  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['26.12.2017', '14:00', '[У] Судебное заседание', '[У] Заседание отложено', '', 'ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА', '561']",26.12.2017.  ...  .14:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА.  ...  .561,-1721990695,26.12.2017.  ...  .14:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА.  ...  .561
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['25.01.2018', '14:00', '[У] Судебное заседание', '[У] Заседание отложено', '', 'ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА', '561']",25.01.2018.  ...  .14:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА.  ...  .561,810922169,25.01.2018.  ...  .14:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .ДРУГИЕ ОСНОВАНИЯ ДЛЯ ОТЛОЖЕНИЯ ДЕЛА.  ...  .561
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['07.02.2018', '11:00', '[У] Судебное заседание', '[У] Заседание отложено', '', 'неявка в судебное заседание ПРОКУРОРА', '561']",07.02.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .неявка в судебное заседание ПРОКУРОРА.  ...  .561,919144358,07.02.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Заседание отложено.  ...  ..  ...  .неявка в судебное заседание ПРОКУРОРА.  ...  .561
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['20.02.2018', '11:00', '[У] Судебное заседание', '[У] Постановление приговора', '', '', '561']",20.02.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .561,421284666,20.02.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .561
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['03.04.2018', '10:49', '[У] Дело сдано в отдел судебного делопроизводства', '', '', '', '']",03.04.2018.  ...  .10:49.  ...  .[У] Дело сдано в отдел судебного делопроизводства.  ...  ..  ...  ..  ...  ..  ...  .,1413406457,03.04.2018.  ...  .10:49.  ...  .[У] Дело сдано в отдел судебного делопроизводства.  ...  ..  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['07.06.2018', '15:09', '[У] Дело оформлено', '', '', '', '']",07.06.2018.  ...  .15:09.  ...  .[У] Дело оформлено.  ...  ..  ...  ..  ...  ..  ...  .,400168006,07.06.2018.  ...  .15:09.  ...  .[У] Дело оформлено.  ...  ..  ...  ..  ...  ..  ...  .
,Статья или категория,,,[],,,,,,[],case_document_category_article,,,"Статья 228 Часть 1; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 228.1 Часть 3 п.п.а,б; Статья 229.1 Часть 3",1908506661,"Статья 228 Часть 1; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 30 Часть 3, Статья 228.4 Часть 2 п.а; Статья 228.1 Часть 3 п.п.а,б; Статья 229.1 Часть 3"
,Год решения по делу,,,,,,,,2018.0,,case_year_result,,,,,2018
,Количество судебных актов,,,,,,,,1.0,,case_common_document_num,,,,,1
,Дата публикации,2018-07-02T01:00:00,,,,,,,,,case_document_publ_date,,,,,Mon Jul 02 01:00:00 GST 2018
,Тип дела,,,[],,,,,,[],case_user_type,,,Производство в суде ПЕРВОЙ ИНСТАНЦИИ,1727452159,Производство в суде ПЕРВОЙ ИНСТАНЦИИ
,Источник (префикс таблиц),,,[],,,,,,[],case_doc_source_table,,,u1,1488049628,u1
,Дата вступления в силу,2018-05-17T01:00:00,,,,,,,,,case_user_doc_validity_date,,,,,Thu May 17 01:00:00 GST 2018
,Субъект РФ,,,[],,,,,,[],case_doc_subject_rf,,,город Санкт-Петербург,,город Санкт-Петербург
,Субъект РФ (с кодом),,,[],,,,,,[],case_doc_subject_rf_code,,,78 город Санкт-Петербург,,78 город Санкт-Петербург
,Наименование суда,,,[],,nsi_court_name,Московский районный суд города Санкт-Петербурга,Московский районный суд города Санкт-Петербурга,,[],case_user_doc_court,,,Московский районный суд города Санкт-Петербурга,1502043091,Московский районный суд города Санкт-Петербурга
,Идентификатор дела в субъекте,,,[],,,,,,[],case_id_region,,,286276940,,286276940
,Результат,,,[],,,,,,[],case_common_doc_result,,,Вынесен ПРИГОВОР,,Вынесен ПРИГОВОР
,Дела с решением,,,[],,,,,,[],court_deside,,,Да,,Да
,Уровень суда,,,[],,,,,,[],case_court_type,,,"Районный, городской, межрайонный суд",,"Районный, городской, межрайонный суд"
